INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object	Checked	Correct	Change	annotation
13928b42-ad33-402f-a6a1-6ea1a7c4b886	0.86	19890054	Collectively, these results indicate that TLR2 and TLR4 activation suppresses RANK and TREM2 expression independently of type I IFNs, and suggest that distinct IFN dependent and IFN independent mechanisms mediate TLR induced inhibition of osteoclastogenesis and can function in parallel.	reach	p(HGNC:TLR2)	decreases	p(HGNC:TREM2)				
9699211a-6ae1-4f0c-8c69-2f4ee3b41ca4	0.65	19890054	Collectively, these results indicate that TLR2 and TLR4 activation suppresses RANK and TREM2 expression independently of type I IFNs, and suggest that distinct IFN dependent and IFN independent mechanisms mediate TLR induced inhibition of osteoclastogenesis and can function in parallel.	reach	p(HGNC:TLR4)	decreases	p(HGNC:TREM2)				
f063d06d-abe4-4099-8e94-b0a03b89d408	0.92	19890054	Surprisingly, IFN-gamma inhibited expression of RANK and TREM2 in human OCPs, with more effective and near complete inhibition of RANK expression by high concentrations of IFN-gamma (XREF_FIG).	reach	p(HGNC:IFNG)	decreases	p(HGNC:TREM2)				
2721b1a8-ed4e-4772-beff-c66409a194a5	0.86	19909355	In contrast, treatment of mice with GM-CSF derived myeloid cells overexpressing TREM-2 (by lentivirus gene transduction) show an improvement in clinical score as compared with those that received control cells.	reach	p(HGNC:CSF2)	increases	act(p(HGNC:TREM2))				
e6211871-153b-472a-88c4-94b8ce1c0cb2	0.65	20112358	IL-27 inhibited human osteoclastogenesis, suppressed the induction of NFATc1, downregulated expression of RANK and TREM-2, and inhibited RANKL mediated activation of ERK, p38 and NF-kappaB in osteoclast precursors.	reach	p(HGNC:IL27)	increases	p(HGNC:TREM2)				
19628e6a-f579-4bb5-8e95-e21b6064536a	0.65	20112358	IL-27 inhibited human osteoclastogenesis, suppressed the induction of NFATc1, downregulated expression of RANK and TREM-2, and inhibited RANKL mediated activation of ERK, p38 and NF-kappaB in osteoclast precursors.	reach	p(HGNC:TREM2)	decreases	act(p(FPLX:NFkappaB))				
d379a27e-6a2c-4303-b10f-4c62a084dd3c	0.65	20112358	IL-27 inhibited human osteoclastogenesis, suppressed the induction of NFATc1, downregulated expression of RANK and TREM-2, and inhibited RANKL mediated activation of ERK, p38 and NF-kappaB in osteoclast precursors.	reach	p(HGNC:TREM2)	decreases	act(p(FPLX:p38))				
51747b49-fd37-4a13-9a67-560f1c2f3ec6	0.92	20112358	IL-27 suppresses TREM-2 mRNA expression.	reach	p(HGNC:IL27)	decreases	p(HGNC:TREM2)				
51747b49-fd37-4a13-9a67-560f1c2f3ec6	0.92	20112358	In contrast, TREM-2 expression was effectively inhibited by IL-27, indicating that IL-27 suppresses costimulation of RANK signaling.	reach	p(HGNC:IL27)	decreases	p(HGNC:TREM2)				
b26551aa-3355-461d-b067-91ec5a4c9507	0.65	20112358	In the presence of IL-27 we observed down-regulation of RANK and TREM-2 expression, an inhibition of MAPK- and NF-kappaB- pathways downstream of RANK and most importantly an abrogation of RANKL induced c-Jun and NFATc1 expression.	reach	p(FPLX:NFkappaB)	decreases	p(HGNC:TREM2)				
3203b162-590c-4894-8fa4-6d94a4477f75	0.92	20112358	In the presence of IL-27 we observed down-regulation of RANK and TREM-2 expression, an inhibition of MAPK- and NF-kappaB- pathways downstream of RANK and most importantly an abrogation of RANKL induced c-Jun and NFATc1 expression.	reach	p(HGNC:TNFRSF11A)	decreases	p(HGNC:TREM2)				
ebf46d4c-7814-4c54-8ca8-90f018ac38bc	0.65	20112358	In the presence of IL-27 we observed down-regulation of RANK and TREM-2 expression, an inhibition of MAPK- and NF-kappaB- pathways downstream of RANK and most importantly an abrogation of RANKL induced c-Jun and NFATc1 expression.	reach	p(UP:P27638)	decreases	p(HGNC:TREM2)				
c7678175-8c88-4f0f-8e01-60a261b14927	0.86	20112358	In the presence of IL-27 we observed down-regulation of RANK and TREM-2 expression, an inhibition of MAPK- and NF-kappaB- pathways downstream of RANK and most importantly an abrogation of RANKL induced c-Jun and NFATc1 expression.	reach	p(HGNC:TNFSF11)	increases	p(HGNC:TREM2)				
51747b49-fd37-4a13-9a67-560f1c2f3ec6	0.92	20112358	We also found that in osteoclast precursor cells IL-27 downregulates the expression of the TREM-2 costimulatory receptor.	reach	p(HGNC:IL27)	decreases	p(HGNC:TREM2)				
cd06e6dd-423c-4e1a-841f-308e56a311c3	0.92	20345919	Addition of macrophage colony stimulating factor (M-CSF) to LN cell culture allowed the proliferation and expression of TREM2 in LN cells, and the addition of neutralizing anti-M-CSF antibodies suppressed the proliferation of LN cells despite the expression of TREM2.	reach	p(HGNC:CSF1)	increases	act(p(HGNC:TREM2))				
2721b1a8-ed4e-4772-beff-c66409a194a5	0.86	20345919	Addition of macrophage colony stimulating factor (M-CSF) to LN cell culture allowed the proliferation and expression of TREM2 in LN cells, and the addition of neutralizing anti-M-CSF antibodies suppressed the proliferation of LN cells despite the expression of TREM2.	reach	p(HGNC:CSF2)	increases	act(p(HGNC:TREM2))				
f97df26c-66a8-4fac-839a-b43ed0859fd6	0.65	20399848	TREM2 (XREF_FIG b) was markedly induced by disease (two-way ANOVA main effect of disease (F = 34.13, df 1,12, p = 0.0001), and was slightly, but not significantly, affected by poly I : C (F = 4.49, df 1,12, p = 0.0576).	reach	p(HGNC:NOVA2)	increases	act(p(HGNC:TREM2))				
47ffaf25-3f80-4099-818f-c666985a7e94	0.98	20421649	Together, these in vitro data indicate that cigarette smoke exposure directly induced expression of MDL-1 and TREM2 in macrophages and activated the DAP12 pathway.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:TYROBP))				
178ed756-f25c-409b-a369-629feec38be2	0.95	20484116	Although pDAP12 was most abundant after 5 min of stimulation with M-CSF, stimulation of TREM2 induced the earlier phosphorylation of DAP12.	reach	p(HGNC:TREM2)	increases	p(HGNC:TYROBP, pmod(Ph))				
27d91aa4-9194-41c2-83c8-74b8e92e54d4	0.95	20484116	Compared to that in cells treated with PBS or control antibody, ligation of TREM2 in wild-type and SHIP1 deficient osteoclast cultures substantially prevented the apoptosis of osteoclast cultures equivalent to that of RANKL (XREF_SUPPLEMENTARY).	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006915"")"				
fc0d1c50-6ad8-43c0-8bd6-b7d26a8d4bb1	0.95	20484116	"Here, we demonstrate that the ligation of TREM2 activated phosphatidylinositol 3-kinase (PI3K), extracellular signal regulated kinase 1 (ERK1) and ERK2, and the guanine nucleotide exchange factor Vav3; induced the mobilization of intracellular calcium (Ca 2+) and the reorganization of actin; and prevented apoptosis."	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006915"")"				
9b3eae6e-03b8-4d38-903d-129a855d0537	0.92	20484116	In the absence of SHIP1, ligation of TREM2 increased the extent of phosphorylation of Akt, ERK, Vav3, and Syk compared to that in wild-type cells (XREF_FIG).	reach	p(HGNC:TREM2)	directlyIncreases	p(FPLX:AKT, pmod(Ph))				
b2e34a3d-6349-4f26-af88-46e25cef7b86	0.95	20484116	In the absence of SHIP1, ligation of TREM2 increased the extent of phosphorylation of Akt, ERK, Vav3, and Syk compared to that in wild-type cells (XREF_FIG).	reach	p(HGNC:TREM2)	increases	p(FPLX:ERK, pmod(Ph))				
bd97a615-9655-448c-ba96-ffde37aa4799	0.65	20484116	In the absence of SHIP1, ligation of TREM2 increased the extent of phosphorylation of Akt, ERK, Vav3, and Syk compared to that in wild-type cells (XREF_FIG).	reach	p(HGNC:TREM2)	increases	p(HGNC:SYK, pmod(Ph))				
450a3bea-569c-47c3-8cc3-87ac5e307d69	0.65	20484116	In the absence of SHIP1, ligation of TREM2 increased the extent of phosphorylation of Akt, ERK, Vav3, and Syk compared to that in wild-type cells (XREF_FIG).	reach	p(HGNC:TREM2)	increases	p(HGNC:VAV3, pmod(Ph))				
06c9e978-1eae-4820-8e4f-255edccfbade	0.92	20484116	In the absence of TREM2 mediated activation of SHIP1, accelerated osteoclastogenesis could occur because of the loss of inhibition of p85 and Syk, thus driving excessive differentiation and multinucleation.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:INPP5D))				
ef2250c7-3da1-4cef-bbcd-8537087a2324	0.95	20484116	Indeed, we found that RANKL, M-CSF, and ligation of TREM2 substantially increased the differentiation and multinucleation of osteoclasts compared to that induced by control antibody with RANKL and M-CSF.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0030154"")"				
47ffaf25-3f80-4099-818f-c666985a7e94	0.98	20484116	Ligation of TREM2 and stimulation with M-CSF substantially increased the abundance of pDAP12 compared to that in unstimulated cells, whereas RANKL did not (XREF_FIG).	reach	p(HGNC:TREM2)	increases	act(p(HGNC:TYROBP))				
621ee264-6df5-4950-908a-d90e4ee498d7	0.65	20484116	Ligation of TREM2 for 15 min induced the organization of F-actin (XREF_FIG), and SHIP1 moved to the periphery of the cells where it colocalized with F-actin and DAP12.	reach	p(HGNC:TREM2)	increases	"act(p(FPLX:""F_actin""))"				
df788dee-c822-4b0e-a42b-05306493bbec	0.86	20484116	Likewise, DAP10 deficient BMMs treated with wortmannin during TREM2 ligation also exhibited increased recruitment of SHIP1 to DAP12, relative to that in wild-type cells.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:HCST))				
06c9e978-1eae-4820-8e4f-255edccfbade	0.92	20484116	Preosteoclasts from SHIP1 deficient mice treated with antibody against TREM2 exhibited a fourfold increase in the formation of osteoclasts (XREF_FIG) compared to those treated with the control antibody.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:INPP5D))				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	20484116	SHIP1 inhibits TREM2 dependent osteoclastogenesis.	reach	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	20484116	SHIP1 inhibits the activation of TREM2 and DAP12 signaling in preosteoclasts.	reach	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
df788dee-c822-4b0e-a42b-05306493bbec	0.86	20484116	Stimulation of TREM2 induced the localization of DAP10 to the plasma membrane in cap like structures.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:HCST))				
35a97361-552d-466d-87f8-f5b11dde53c8	0.65	20484116	Stimulation of TREM2 induced the localization of DAP10 to the plasma membrane in cap like structures.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0051179"")"				
06c9e978-1eae-4820-8e4f-255edccfbade	0.92	20484116	Supporting this hypothesis, BMMs from SHIP1 deficient mice stimulated by the ligation of TREM2 developed fourfold more osteoclasts than did BMMs from wild-type, littermate controls, indicating that SHIP1 was needed to inhibit the stimulation of TREM2 and DAP12.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:INPP5D))				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	20484116	Supporting this hypothesis, BMMs from SHIP1 deficient mice stimulated by the ligation of TREM2 developed fourfold more osteoclasts than did BMMs from wild-type, littermate controls, indicating that SHIP1 was needed to inhibit the stimulation of TREM2 and DAP12.	reach	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
16411742-7212-4c04-abbd-809a6a9c6367	0.92	20484116	TREM2 (triggering receptor expressed on myeloid cells-2) is the main DAP12 associated receptor in osteoclasts and, similar to DAP12 deficiency, loss of TREM2 in humans leads to Nasu-Hakola disease, which is characterized by bone cysts and dementia.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:TYROBP))				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	20484116	TREM2- and DAP12 Dependent Activation of PI3K Requires DAP10 and Is Inhibited by SHIP1.	reach	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	20484116	Thus far, we had demonstrated that SHIP1 directly inhibited TREM2 and DAP12 signaling.	reach	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
b7d2469e-bb13-4eb8-ab34-4a1fc892b5e8	0.65	20484116	Thus, ligation of TREM2 activated survival signals, including Akt, and induced the production of MCL-1, which led to the suppression of apoptosis.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:MCL1))				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	20484116	We hypothesized that loss of SHIP1 might lead to excessive TREM2 and DAP12 signaling, which would result in the formation of large, complex, highly multinucleated osteoclasts.	reach	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	20484116	We hypothesized that loss of SHIP1 might lead to excessive TREM2 and DAP12 signaling, which would result in the formation of large, complex, highly multinucleated osteoclasts.	reach	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	20484116	We next explored the molecular mechanism by which SHIP1 could inhibit TREM2 and DAP12 signaling.	reach	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
8aff7201-533f-4737-be43-0f6774127547	0.99	20484116	Wortmannin failed to inhibit the TREM2 dependent phosphorylation of SHIP1, which indicates that this event was PI3K independent.	reach	p(HGNC:TREM2)	directlyIncreases	p(HGNC:INPP5D, pmod(Ph))				
8aff7201-533f-4737-be43-0f6774127547	0.99	20484116	Wortmannin failed to inhibit the TREM2-dependent phosphorylation of SHIP1, which indicates that this event was PI3K-independent.	sparser	p(HGNC:TREM2)	directlyIncreases	p(HGNC:INPP5D, pmod(Ph))				
63121650-fe72-4f2a-8427-8b0df3849bfe	0.94	20640189	Addition of aggregated Abeta to primary microglia and BV-2 cells failed to increase expression of TREM2 or Tmem176b (data not shown).	reach	p(HGNC:APP)	increases	p(HGNC:TREM2)				
63121650-fe72-4f2a-8427-8b0df3849bfe	0.94	20640189	Flow-cytometric and qPCR analysis failed to detect Abeta induced increases in microglial expression of TREM2 (data not shown).	reach	p(HGNC:APP)	increases	p(HGNC:TREM2)				
dbc75249-bf63-446c-bab1-8a4959a0388f	0.86	20640189	Therefore TREM2 expression probably leads to TREM2 mediated activation.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:TREM2))				
63121650-fe72-4f2a-8427-8b0df3849bfe	0.94	20640189	To test whether Abeta stimulated TREM2 expression directly, isolated primary microglia and BV-2 microglial cells were treated with aggregated amyloid for 24 h or 5 days.	reach	p(HGNC:APP)	increases	p(HGNC:TREM2)				
2470be13-af4e-4f99-8db8-7d197c1120bd	0.86	20640189	Transfection studies revealed that expression of TREM2 correlated negatively with motility, but correlated positively with the ability of microglia to stimulate CD4 + T-cell proliferation, TNF (tumour necrosis factor) and CCL2 (chemokine ligand 2) production, but not IFNgamma (interferon gamma) production.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:CCL2))				
49984587-21fb-4a8b-8337-a3ac4b46c942	0.65	20640189	Transfection studies revealed that expression of TREM2 correlated negatively with motility, but correlated positively with the ability of microglia to stimulate CD4 + T-cell proliferation, TNF (tumour necrosis factor) and CCL2 (chemokine ligand 2) production, but not IFNgamma (interferon gamma) production.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:CD4))				
b885b746-53e3-41a4-a959-b7c9a142ec75	0.86	20640189	Transfection studies revealed that expression of TREM2 correlated negatively with motility, but correlated positively with the ability of microglia to stimulate CD4 + T-cell proliferation, TNF (tumour necrosis factor) and CCL2 (chemokine ligand 2) production, but not IFNgamma (interferon gamma) production.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:IFNG))				
dab3e939-d3e5-4c92-8b6c-c27ac9062ead	0.95	20640189	Transfection studies revealed that expression of TREM2 correlated negatively with motility, but correlated positively with the ability of microglia to stimulate CD4 + T-cell proliferation, TNF (tumour necrosis factor) and CCL2 (chemokine ligand 2) production, but not IFNgamma (interferon gamma) production.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:TNF))				
05eda030-6da6-45af-8554-6e3bcd53f049	0.95	20640189	Transfection studies revealed that expression of TREM2 correlated negatively with motility, but correlated positively with the ability of microglia to stimulate CD4 + T-cell proliferation, TNF (tumour necrosis factor) and CCL2 (chemokine ligand 2) production, but not IFNgamma (interferon gamma) production.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0008283"")"				
b17c88c6-b72e-4903-a3e0-7f35831d5fe2	0.65	20640189	Transfection studies revealed that expression of TREM2 correlated negatively with motility, but correlated positively with the ability of microglia to stimulate CD4 + T-cell proliferation, TNF (tumour necrosis factor) and CCL2 (chemokine ligand 2) production, but not IFNgamma (interferon gamma) production.	reach	p(HGNC:TREM2)	increases	act(p(IP:IPR006053))				
bc3b6a40-c4f2-4b12-b829-a6466ef1a5c5	0.86	20935210	"IL-1beta significantly inhibited TREM-2 expression when added together with RANKL (XREF_FIG); inhibition of RANK was observed (XREF_FIG) but was less effective than in the absence of RANKL (XREF_FIG)."	reach	p(HGNC:IL1B)	decreases	p(HGNC:TREM2)				
cbe7383c-77e4-4db3-8f4d-7a4ebb61e01e	0.86	20935210	Previously, we found that TLR ligands inhibit human osteoclast differentiation by suppressing RANK and TREM-2 expression.	reach	p(FPLX:TLR)	increases	p(HGNC:TREM2)				
ef8faaf6-944a-4096-8253-2d7af570a73f	0.86	21118401	Nasu-Hakola disease (NHD) is a rare autosomal recessive disorder, characterized by progressive presenile dementia and formation of multifocal bone cysts, caused by genetic mutations of DNAX activation protein 12 (DAP12) or triggering receptor expressed on myeloid cells 2 (TREM2).	reach	"p(HGNC:TYROBP, var(""p.?""))"	increases	act(p(HGNC:TREM2))				
3356fe05-2a99-495c-8341-eccff9e7563c	0.65	21490216	An attractive possibility is that more full length TREM2 on the surface of macrophages drives more phagocytosis and BACE1 inhibition leads directly or indirectly to more TREM2 on cell membrane.	reach	p(HGNC:BACE1)	decreases	act(p(HGNC:TREM2))				
c478e49e-05dc-41c0-aa05-90f44a835314	0.65	21490216	An attractive possibility is that more full length TREM2 on the surface of macrophages drives more phagocytosis and BACE1 inhibition leads directly or indirectly to more TREM2 on cell membrane.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:BACE1))				
4becef95-9414-43d6-aeef-78a87ceef426	0.95	21589896	"Similarly, TREM-2 and 12/15-lipoxygenase, both induced by IL-4, are well-known anti-inflammatory mediators; however, both appear to accelerate wound repair XREF_BIBR, XREF_BIBR, XREF_BIBR."	reach	p(HGNC:IL4)	increases	act(p(HGNC:TREM2))				
7915557d-27c7-4932-8d5b-a2a70882334b	0.65	21861861	Downregulation of TREM-2 (Triggering receptor expressed by myeloid cells-2) expression leads to diminished calcium/calmodulin dependent protein kinase (CaMK)-MEK-ERK activation induced by RANKL [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(FPLX:CAMK))				
04245bf0-e7c6-457c-b25a-679305f343dd	0.86	21861861	Downregulation of TREM-2 (Triggering receptor expressed by myeloid cells-2) expression leads to diminished calcium/calmodulin dependent protein kinase (CaMK)-MEK-ERK activation induced by RANKL [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(UP:Q00771))				
04245bf0-e7c6-457c-b25a-679305f343dd	0.86	21861861	Downregulation of TREM-2 (Triggering receptor expressed by myeloid cells-2) expression leads to diminished calcium/calmodulin dependent protein kinase (CaMK)-MEK-ERK activation induced by RANKL [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(UP:Q00771))				
