INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object			Checked	Correct	Change	Annotation
70082985-1fd0-4de2-9189-fd39aad77605	0.65	11717189	"Moreover, TNF-alpha had no effect on the activation of IRS-1 induced by IL-4."	reach	p(HGNC:IL4)	increases	act(p(HGNC:IRS1))						
f5af9696-d5b5-4a83-b05b-d2b781011ddb	0.86	11756318	"Furthermore, we show that redistribution of PI 3-kinase to the insulin receptor increases insulin stimulated IRS-1 serine phosphorylation, impairs IRS-1 expression and its tyrosine phosphorylation, and decreases the ability of IRS-1 to bind and activate PI 3-kinase in response to insulin."	reach	p(FPLX:PI3K)	decreases	p(HGNC:IRS1)						
2ff8cf82-49b0-4cf2-a9ec-7d78b087c5cf	0.65	11756318	"Furthermore, we show that redistribution of PI 3-kinase to the insulin receptor increases insulin stimulated IRS-1 serine phosphorylation, impairs IRS-1 expression and its tyrosine phosphorylation, and decreases the ability of IRS-1 to bind and activate PI 3-kinase in response to insulin."	reach	p(FPLX:PI3K)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
002c32c8-0c13-47bc-b4dd-f0dea030925b	0.65	11788580	"Overexpression of IRS-1 and IRS-2, but not IRS-4, induced proliferation of 32D (IR) cells in response to IL-9."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:IL9))						
149c617e-bb59-45b6-9e29-7dcd7a2da22f	0.95	11788580	"Overexpression of IRS-1 and IRS-2, but not IRS-4, induced proliferation of 32D (IR) cells in response to IL-9."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0008283"")"						
07b3efd9-cefd-4530-97b2-96e1d120572f	0.86	11788580	"Overexpression of IRS-1 and IRS-2, but not IRS-4, induced proliferation of 32D (IR) cells in response to IL-9."	reach	p(HGNC:IRS4)	increases	act(p(HGNC:IRS1))						
5e8d3fc6-0b0e-4387-a1b0-4319d0016903	0.92	11834727	Incubation with bp1-01 also enhanced IGF-I-stimulated tyrosine phosphorylation of the IGF-I and insulin hybrid receptor and insulin receptor substrate 1.	reach	p(HGNC:IRS1)	directlyIncreases	"p(HGNC:INS, pmod(Ph, Tyr))"						
e40de31f-fab1-4685-8ca0-d98af332a884	0.65	11882599	PMA treatment or PKC-alpha overexpression also inhibited the tyrosine phosphorylation of IRS-1.	reach	p(HGNC:PRKCA)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
06b9bf64-8a2f-4064-ab01-20c2d16d7543	0.65	11948686	"Both the degradation and phosphorylation of IRS-1 in response to PDGF are completely inhibited by rapamycin, suggesting that PDGF stimulates IRS-1 degradation principally via the mTOR dependent pathway."	reach	p(FPLX:PDGF)	decreases	act(p(HGNC:IRS1))						
a395983d-343e-4e09-a57c-7961f9acfd9f	0.65	11948686	Inhibition of the serine/threonine phosphatase PP2A with okadaic acid also induced the phosphorylation and degradation of IRS-1.	reach	p(FPLX:PPP2)	increases	"p(HGNC:IRS1, pmod(Ph))"						
115f7081-3a60-42fc-826f-77fbf5d4efaa	0.94	11956152	"Additionally, rosiglitazone increased IRS-1 and IRS-2 levels, thereby enhancing insulin effects on IRS-1- and IRS-2-dependent PI3K and downstream signaling factors PKC-lambda and protein kinase B."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:AKT1))						
ed52d05e-6b58-4d53-a786-7e80d7f38b4f	0.95	12023954	The mutant was capable of insulin-dependent autophosphorylation and phosphorylation of insulin receptor substrate-1 in vivo and could be cross-linked into receptor dimers when membrane-bound.	sparser	p(HGNC:IRS1)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph))"						
2ca3fb3b-d6bc-4cb2-9856-6b8f66b9dec2	0.65	12031952	"Overexpression of an NH (2)-terminal fragment of IRS-1 that contains the pleckstrin homology and phosphotyrosine binding domains (insulin receptor substrate-1 NH (2)-terminal fragment [IRS-1N]) inhibited insulin induced tyrosine phosphorylation of IRS-1 as well as the association of IRS-1 with phosphatidylinositol (PI) 3-kinase activity, whereas the tyrosine phosphorylation of IRS-2 and its association with PI 3-kinase activity were slightly enhanced."	reach	p(IP:IPR000981)	decreases	act(p(HGNC:IRS1))						
195bc56a-3d3f-451e-bd6b-3d5f17c9072c	0.95	12031982	"TNF-alpha, given 5 min before insulin, inhibited insulin induced tyrosine phosphorylation of insulin receptor (IR), IR substrate (IRS)-1, insulin induced association of IRS-1 with the p85 subunit of phosphatidylinositol 3-kinase (PI3-K), and insulin induced glucose uptake."	reach	p(HGNC:INSR)	decreases	act(p(HGNC:IRS1))						
84dd2636-8dee-4bb4-9281-63336a9264d9	0.65	12033942	"IRS-1 and IRS-2 from serum fed cells were hyperphosphorylated, and dephosphorylation induced either by serum deprivation or by alkaline phosphatase treatment after immunoprecipitation led to an increase in tyrosine phosphorylation by the insulin receptor."	reach	p(PFAM:PF00245)	increases	"p(HGNC:IRS1, pmod(Ph))"						
e0bf15e6-d4b7-442b-931c-7269a316c6c5	0.86	12055235	"Fas mRNA was induced similarly by anti-CD3 in A1.1, A1.1 IRS1 expressing, and A1.1 IRS2 expressing cells."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:FAS))						
9478abe2-ef59-464f-b1bb-0e534ffb7ea4	0.95	12055235	"These results suggest that overexpression of IRS1, but not IRS2, protects A1.1 cells from AICD by diminishing FasL transcription through a pathway that is independent of the tyrosine phosphorylation of IRS1 and phosphatidylinositol 3 '-kinase activity."	reach	p(HGNC:IRS2)	increases	act(p(HGNC:IRS1))						
5665cb2d-4deb-48a0-9e29-d92decfaa2b0	0.86	12089355	"However, leptin + insulin decreased IRS-1 pY by 57% (P < 0.01 vs. insulin)."	reach	p(HGNC:LEP)	decreases	act(p(HGNC:IRS1))						
5665cb2d-4deb-48a0-9e29-d92decfaa2b0	0.86	12089355	Leptin (0.5-25 nmol and liter) inhibited IRS-1 pY and its associated phosphatidylinositol-3 kinase activity (20-89%; P < 0.03) but stimulated janus kinase-2 pY (272-342%; P < 0.001).	reach	p(HGNC:LEP)	decreases	act(p(HGNC:IRS1))						
067d4488-17ac-40ed-ac8f-b3d25351cf97	0.95	12110133	"Insulin, insulin growth factor-1 and TNF-alpha all stimulate inhibitory phosphorylation of serine 307 on IRS-1 but do so through the use of different kinase pathways, all intersecting at IRS-1 and serine 307."	reach	p(HGNC:TNF)	decreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
dae219ff-396e-4709-a8f5-d9486903d308	0.95	12145147	Addition of tumor necrosis factor (TNF)-alpha (2.5 nmol/l) to myocytes for 48 h reduced IRS-1 expression and inhibited IRS-1 and Akt phosphorylation comparable to the effect of co-culture.	reach	p(HGNC:TNF)	decreases	p(HGNC:IRS1)						
b8d999e1-5f20-4f25-9d37-9b77cb663c5d	0.65	12153400	"Incubation of epithelial cells with antisense IRS-1 oligonucleotide, but not sense oligonucleotide, reduced expression of the protein and VEGF induced PI 3-kinase activity in IRS-1 immunoprecipitates."	reach	p(FPLX:VEGF)	decreases	act(p(HGNC:IRS1))						
a90832f4-ee19-407a-953d-e76dd76a317f	0.65	12153400	These data provide the first evidence that binding of VEGF to its type 2 receptor promotes association of IRS-1 with the receptor complex.	reach	complex(p(FPLX:VEGF))	increases	act(p(HGNC:IRS1))						
72205345-3d79-46e9-929e-0d19f0ae322f	0.65	12153400	VEGF augmented tyrosine phosphorylation of IRS-1 in kidney epithelial cells and rat heart endothelial cells in a time dependent manner.	reach	p(FPLX:VEGF)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
89d17411-c351-4a04-892d-6dbac4566ec5	0.65	12228220	The SOCS1 mutants also failed to promote the ubiquitination and degradation of either IRS1 or IRS2.	reach	"p(HGNC:SOCS1, var(""p.?""))"	decreases	"p(HGNC:IRS1, pmod(Ub))"						
8dde6b82-0fe7-4868-adf2-f66c50210b5d	0.86	12228220	"We show that SOCS1 or SOCS3 targeted IRS1 and IRS2, two critical signaling molecules for insulin action, for ubiquitin mediated degradation."	reach	p(HGNC:SOCS1)	increases	act(p(HGNC:IRS1))						
7105bc3d-b4bd-43e5-bc0f-bbb4f7835ab1	0.95	12228220	"We show that SOCS1 or SOCS3 targeted IRS1 and IRS2, two critical signaling molecules for insulin action, for ubiquitin mediated degradation."	reach	p(HGNC:SOCS3)	increases	act(p(HGNC:IRS1))						
516e4e2b-1066-456f-b2b4-d3f7659194c9	0.95	12379806	"Although IRS-2, but not IRS-1, was expressed and phosphorylated by insulin and IGF-I in osteoclastic cells, intrinsic IRS-2 signaling in these cells was not important for their differentiation, function, or survival."	reach	p(HGNC:IGF1)	directlyIncreases	p(HGNC:IRS1)						
8b3f3eb1-5815-44ef-a645-5e2ffa8c4c93	0.65	12381748	"We recently demonstrated that epinephrine could inhibit the activation by insulin of insulin receptor substrate-1 (IRS-1)-associated phosphatidylinositol 3-kinase (PI3-kinase) in skeletal muscle (Hunt DG, Zhenping D, and Ivy JL."	reach	p(HGNC:IRS1)	decreases	act(p(PFAM:PF08816))						
b1646ccc-2f92-441a-a706-0cb6a246ce5d	0.65	12399410	"Our results indicate that insulin signaling, which terminates in an array of nuclear events, may originate at the immediate postreceptor level with IRS-1 activation within the nucleus of normal hepatocytes."	sparser	p(HGNC:IRS1)	increases	act(p(HGNC:GOLM1))						
7da3f358-6599-49bb-8874-fdf00e361bd8	0.98	12409308	"SP600125, a JNK inhibitor, prevented PMA and TNFalpha induced IRS1 Ser 307 phosphorylation."	reach	p(HGNC:TNF)	increases	act(p(HGNC:IRS1))						
067d4488-17ac-40ed-ac8f-b3d25351cf97	0.95	12409308	The results showed that both PMA and TNFalpha inhibited insulin induced Akt phosphorylation and promoted IRS1 phosphorylation on Ser 307.	reach	p(HGNC:TNF)	decreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
2be36480-e9f4-4cd6-97e5-0314032fcde4	0.95	12414625	"Blocking the constitutively activated IRS-1 signaling in breast cancer cells with a dominant negative IRS-1, an IRS-1 with all 18 potential tyrosine phosphorylation sites replaced by phenylalanines (F18), dramatically reduced cancer cell growth."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0016049"")"						
e76a1ae8-ffa1-46f0-90e3-6214c21ae4ef	0.94	12446583	"With regard to the large effect on MAPK phosphorylation, we found that PTP1B overexpression led to the impaired phosphorylation of both IRS-1 and Shc, resulting in a decrease in their association with Grb2."	reach	p(HGNC:PTPN1)	decreases	"p(HGNC:IRS1, pmod(Ph))"						
9b840786-f42d-4514-8a8a-2d92f3c1a7fd	0.65	12458213	Reconstitution of MEKK1 expression restored IRS-1 expression as well as IGF-1-induced ERK activation.	reach	p(HGNC:MAP3K1)	increases	p(HGNC:IRS1)						
eb17aeb5-c73f-4896-91e3-9522891972fb	0.65	12485598	Previous studies demonstrated that pp59 phosphorylates IRS-1 at tyrosine in vitro .	sparser	p(HGNC:FKBP4)	increases	"p(HGNC:IRS1, pmod(Ph))"						
b94b261d-aee3-41bd-bd81-9453e775730a	0.65	12485598	Previous studies demonstrated that pp59 phosphorylates IRS-1 at tyrosine in vitro .	sparser	p(HGNC:GORASP2)	increases	"p(HGNC:IRS1, pmod(Ph))"						
665fdff7-a971-407c-89f1-68f40f28079e	0.95	12510059	"In summary, our results indicate that the insulin stimulated degradation of IRS-1 via the phosphatidylinositol 3-kinase pathway is in part dependent upon the Ser (312) phosphorylation of IRS-1."	reach	p(HGNC:INS)	decreases	act(p(HGNC:IRS1))						
665fdff7-a971-407c-89f1-68f40f28079e	0.95	12510059	"Second, knockout cells lacking one of the key effectors of this cascade, the phosphoinositide dependent kinase-1, were found to be deficient in the insulin stimulated degradation of IRS-1."	reach	p(HGNC:INS)	decreases	act(p(HGNC:IRS1))						
8fcecb6f-06d2-415c-ba25-516baabfaabf	0.65	12525499	"Finally, reconstitution of IRS-1 (-/-) brown adipocytes with the IRS-1 mutants IRS-1 (Phe 895), which lacks IRS-1 and growth factor receptor binding protein 2 binding but not IRS-1 and p85-PI 3-kinase binding, or with IRS-1 (Tyr-608/Tyr-628/Tyr-658), which only binds p85-PI 3-kinase, induced UCP-1 expression and transactivated the UCP-1 promoter."	reach	p(HGNC:IRS1)	increases	p(HGNC:UCP1)						
a18a7286-4979-4246-983c-af4a715163bb	0.65	12525499	Retrovirus mediated expression of C/EBPalpha and peroxisome proliferator activated receptor gamma in IRS-1 (-/-) brown adipocytes up-regulated UCP-1 protein content and transactivated UCP-1 promoter regardless of insulin stimulation.	reach	p(HGNC:IRS1)	increases	act(p(HGNC:UCP1))						
dd43ecad-da1e-464a-b7a8-510cc773223a	0.65	12538627	"The simultaneous infusion of insulin and LH induced higher phosphorylation levels of JAK2, STAT5b, IRS-1, and AKT compared with each hormone alone in the whole ovary of normal rats."	reach	p(FPLX:LH)	increases	p(HGNC:IRS1)						
872bc2bb-0533-4314-b4b8-14cce15f1dc5	0.65	12554784	"Finally, the MKK7 mutant, which activates JNK, reduced tyrosine phosphorylation of IRS-1 and IRS-2 and IRS associated PI3K activity without affecting expression of the IR, IRS-1, or IRS-2."	reach	"p(HGNC:MAP2K7, var(""p.?""))"	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
0850ff8c-de4f-40d4-9ff1-0e7c0482d1a9	0.65	12554784	"The MEK1 mutant, which activates ERK, markedly down-regulated expression of the insulin receptor (IR) and its major substrates, IRS-1 and IRS-2, mRNA and protein, and in turn reduced tyrosine phosphorylation of IR as well as IRS-1 and IRS-2 and their associated phosphatidyl inositol 3-kinase (PI3K) activity."	reach	"p(HGNC:MAP2K1, var(""p.?""))"	decreases	p(HGNC:IRS1)						
3b24d106-8aaa-4a10-9ffa-94ca29641804	0.65	12554784	"The MKK6 mutant, which activates p38, moderately inhibited IRS-1 and IRS-2 expressions and IRS-1-associated PI3K activity without exerting a significant effect on the IR."	reach	"p(HGNC:MAP2K6, var(""p.?""))"	decreases	p(HGNC:IRS1)						
ae7cd0d9-93b9-4fb1-bc96-164e07ac7ffc	0.95	12594228	"PDK1, mTOR, and MAPK inhibitors did not block insulin induced reduction of IRS-1, suggesting that the PI3K serine kinase activity causes IRS-1 serine phosphorylation and its commitment to proteasomal degradation."	reach	p(HGNC:MTOR)	increases	act(p(HGNC:IRS1))						
943ec834-ae30-4b51-adbd-ed290df5ed33	0.65	12594228	"PDK1, mTOR, and MAPK inhibitors did not block insulin induced reduction of IRS-1, suggesting that the PI3K serine kinase activity causes IRS-1 serine phosphorylation and its commitment to proteasomal degradation."	reach	p(HGNC:PDPK1)	increases	act(p(HGNC:IRS1))						
d2c707a2-2ab1-4fe4-8bd2-2f6566acd754	0.95	12624099	"These results suggest that highly expressed SIK2 in insulin stimulated adipocytes phosphorylates Ser (794) of IRS-1 and, as a result, might modulate the efficiency of insulin signal transduction, eventually causing the insulin resistance in diabetic animals."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0007165"")"						
9b3dd1dd-9616-49d3-9684-ca58e456d20d	0.98	12657513	"In this study, we provide evidence that in placental cells, leptin, similarly to that observed with insulin, stimulates cell proliferation by inducing the IRS1 and MAPK pathway in a glucose dependent fashion."	reach	p(HGNC:LEP)	increases	act(p(HGNC:IRS1))						
7da3f358-6599-49bb-8874-fdf00e361bd8	0.98	12714600	"In this study, we analyzed the effects of aspirin (acetylsalicylic acid) on serine phosphorylation of insulin receptor substrate 1 (IRS-1) in cells treated with tumor necrosis factor (TNF)-alpha."	reach	p(HGNC:TNF)	increases	act(p(HGNC:IRS1))						
72a930eb-6be6-4f26-865b-078ba643a7bf	0.95	12725866	"However, in contrast to the Type I IFN system, Type II IFN-dependent activation of the PI 3′-kinase occurs independently of IRS-proteins, as IFNγ does not induce phosphorylation of IRS-1 or IRS-2 ."	sparser	p(HGNC:IFNG)	increases	"p(HGNC:IRS1, pmod(Ph))"						
900d3ee1-920e-41bd-8de3-135dd4a5308f	1	12730242	"Furthermore, the mammalian target of rapamycin (mTOR) inhibitor rapamycin prevented the osmotic shock induced phosphorylation of IRS-1 on Ser307."	reach	p(HGNC:MTOR)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
663f812e-db22-4359-9339-8b311732e049	0.95	12734778	"The ability of GH to stimulate lipogenesis and tyrosine phosphorylation of the GH receptor (GHR), Janus kinase 2 (Jak2), insulin receptor substrate-1 (IRS-1) and -2 (IRS-2) was greatly reduced in refractory as compared to responsive primary rat adipocytes."	reach	p(HGNC:GH1)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
663f812e-db22-4359-9339-8b311732e049	0.95	12734778	"With overexpression of GHR, Jak2 and IRS-1 along with each of these SOCS proteins in human A293 cells, we could demonstrate that both SOCS-1 and SOCS-3 completely inhibited the GH stimulated tyrosine phosphorylation of IRS-1, whereas SOCS-2 and CIS did not."	reach	p(HGNC:GH1)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
56a5fd44-e041-46cc-8492-d11b4f7c3f60	0.88	12774026	"In conclusion, IRS-4 is activated by insulin and IGF-1-like IRS-1 in rat hepatocytes, and the induced expression of IRS-4 is a compensatory mechanism that plays a role in conditions of liver regeneration."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:IRS4))						
56a5fd44-e041-46cc-8492-d11b4f7c3f60	0.88	12774026	"In conclusion, IRS-4 is activated by insulin and IGF-1-like IRS-1 in rat hepatocytes, and the induced expression of IRS-4 is a compensatory mechanism that plays a role in conditions of liver regeneration."	sparser	p(HGNC:IRS1)	increases	act(p(HGNC:IRS4))						
6fa55cfa-d357-4ac2-abc0-d8510d09d035	0.95	12821935	"In breast cancer cells, 17-beta-estradiol (E2) upregulates the expression of insulin receptor substrate 1 (IRS-1), a molecule transmitting insulin like growth factor-I (IGF-I) signals through the PI-3K and Akt survival pathways."	reach	p(UP:P27958)	increases	p(HGNC:IRS1)						
6fa55cfa-d357-4ac2-abc0-d8510d09d035	0.95	12821935	"In breast cancer cells, 17-beta-estradiol (E2) upregulates the expression of insulin receptor substrate 1 (IRS-1), a molecule transmitting insulin like growth factor-I (IGF-I) signals through the PI-3K and Akt survival pathways."	reach	p(UP:P27958)	increases	p(HGNC:IRS1)						
9d80d60c-74a4-4468-ba07-87f1edf10135	0.95	12821935	The stimulation of IRS-1 by E2 has been documented on the transcriptional level.	reach	p(UP:P27958)	increases	act(p(HGNC:IRS1))						
b78c19c5-f3d4-4d2c-87aa-797c8fe00944	0.98	12952969	"These results show that IL-6, through effects on gene transcription, is capable of impairing insulin signaling and action but, in contrast to TNF-alpha, IL-6 does not increase pS-307 (or pS-612) of IRS-1."	reach	p(HGNC:IL6)	increases	act(p(HGNC:IRS1))						
dc294b5d-d139-43d7-aa21-0e37dec43b51	0.65	12960057	"FGF and, to a lesser extent, EGF were found to increase IRS-1 protein, whereas PDGF had no effect."	reach	p(FPLX:FGF)	increases	act(p(HGNC:IRS1))						
3d936bd2-092f-49e3-b521-30f59b8092c2	0.65	12960057	They further suggest that the FGF induced increase in IRS-1 counterbalances the inhibition of IRS-1 tyrosine phosphorylation to allow normal stimulation of IGF-I-induced PI 3-kinase activity.	reach	p(FPLX:FGF)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
